DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust
29-Jul-20,CARB,Carbacid Investments Plc,7.2,13,8.3,8.5,8.4,8.5,-0.1,1.18%,45900,-
29-Jul-20,EABL,East African Breweries Ltd,135,222.25,160,162.75,160.75,163,-2.25,1.38%,613800,-
29-Jul-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.38,1.37,1.5,1.43,1.41,0.02,1.42%,3900,-
29-Jul-20,ORCH,Kenya Orchards Ltd,10.5,12.5,12.25,12.25,12.25,12.25,-,-,-,-
29-Jul-20,UNGA,Unga Group Ltd,26.1,35,30,30,30,30,-,-,-,-
30-Jul-20,BOC,BOC Kenya Plc,53,72,54,54,54,54,-,-,-,-
30-Jul-20,BAT,British American Tobacco Kenya Plc,305,505,323.5,330,328,323.5,4.5,1.39%,700,-
30-Jul-20,CARB,Carbacid Investments Plc,7.2,13,7.8,8.8,7.9,8.4,-0.5,5.95%,5700,-
30-Jul-20,EABL,East African Breweries Ltd,135,222.25,150,160,154.75,160.75,-6,3.73%,437500,-
30-Jul-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.38,1.48,1.53,1.49,1.43,0.06,4.20%,2600,-
30-Jul-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,-,-,-,-
30-Jul-20,UNGA,Unga Group Ltd,26.1,35,30,30,30,30,-,-,-,-
03-Aug-20,BOC,BOC Kenya Plc,53,72,54,54,54,54,-,-,-,-
03-Aug-20,BAT,British American Tobacco Kenya Plc,305,505,316,320,316.75,328,-11.25,3.43%,1300,-
03-Aug-20,CARB,Carbacid Investments Plc,7.2,13,8.1,8.6,8.5,7.9,0.6,7.59%,7800,-
03-Aug-20,EABL,East African Breweries Ltd,135,222.25,154.5,160,156,154.75,1.25,0.81%,6300,-
03-Aug-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.38,1.49,1.49,1.49,1.49,-,-,2200,-
03-Aug-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,-,-,-,-
03-Aug-20,UNGA,Unga Group Ltd,26.1,35,30,30,30,30,-,-,-,-
04-Aug-20,BOC,BOC Kenya Plc,53,72,54,54,54,54,-,-,-,-
04-Aug-20,BAT,British American Tobacco Kenya Plc,305,505,328,328,328,316.75,11.25,3.55%,100,-
04-Aug-20,CARB,Carbacid Investments Plc,7.2,13,8.02,8.4,8.24,8.5,-0.26,3.06%,800,-
04-Aug-20,EABL,East African Breweries Ltd,135,222.25,152,157,152,156,-4,2.56%,977200,-
04-Aug-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.45,1.49,1.53,1.53,1.49,0.04,2.68%,2300,-
04-Aug-20,ORCH,Kenya Orchards Ltd,10.5,12.5,12.25,12.25,12.25,12.25,-,-,-,-
04-Aug-20,UNGA,Unga Group Ltd,26.1,35,30,30,30,30,-,-,-,-
05-Aug-20,BOC,BOC Kenya Plc,53,72,54,54,54,54,-,-,-,-
05-Aug-20,BAT,British American Tobacco Kenya Plc,305,505,318,325,320.25,328,-7.75,2.36%,800,-
05-Aug-20,CARB,Carbacid Investments Plc,7.2,13,8.1,8.24,8.14,8.24,-0.1,1.21%,300,-
05-Aug-20,EABL,East African Breweries Ltd,135,222.25,154.75,155,155,152,3,1.97%,3200,-
05-Aug-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.38,1.49,1.5,1.5,1.53,-0.03,1.96%,1100,-
05-Aug-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,-,-,-,-
05-Aug-20,UNGA,Unga Group Ltd,26.1,35,30,30,30,30,-,-,-,-
06-Aug-20,BOC,BOC Kenya Plc,53,72,54,54,54,54,-,-,-,-
06-Aug-20,BAT,British American Tobacco Kenya Plc,305,505,317,318,317.75,320.25,-2.5,0.78%,13500,-
06-Aug-20,CARB,Carbacid Investments Plc,7.2,13,8.14,8.14,8.14,8.14,-,-,-,-
06-Aug-20,EABL,East African Breweries Ltd,135,222.25,155,156,155,155,-,-,51800,-
06-Aug-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.38,1.37,1.5,1.38,1.5,-0.12,8.00%,16600,-
06-Aug-20,ORCH,Kenya Orchards Ltd,10.5,12.5,12.25,12.25,12.25,12.25,-,-,-,-
06-Aug-20,UNGA,Unga Group Ltd,26.1,35,30,30,30,30,-,-,-,-
07-Aug-20,BOC,BOC Kenya Plc,53,72,54,54,54,54,-,-,-,-
07-Aug-20,BAT,British American Tobacco Kenya Plc,305,505,321,324,322.5,317.75,4.75,1.49%,200,-
07-Aug-20,CARB,Carbacid Investments Plc,7.2,13,8,8.2,8.02,8.14,-0.12,1.47%,7400,-
07-Aug-20,EABL,East African Breweries Ltd,135,222.25,152,155,155,155,-,-,40500,-
07-Aug-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.38,1.4,1.45,1.44,1.38,0.06,4.35%,52600,-
07-Aug-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,-,-,-,-
07-Aug-20,UNGA,Unga Group Ltd,26.1,34.05,30,30,30,30,-,-,-,-
10-Aug-20,BOC,BOC Kenya Plc,53,72,55,56,56,54,2,3.70%,1800,-
10-Aug-20,BAT,British American Tobacco Kenya Plc,305,505,323,330,325.5,322.5,3,0.93%,2000,-
10-Aug-20,CARB,Carbacid Investments Plc,7.2,13,7.9,8.3,8.06,8.02,0.04,0.50%,11300,-
10-Aug-20,EABL,East African Breweries Ltd,135,222.25,153,155,153,155,-2,1.29%,103400,-
10-Aug-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.38,1.44,1.48,1.44,1.44,-,-,1700,-
10-Aug-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,-,-,-,-
10-Aug-20,UNGA,Unga Group Ltd,26.1,34.05,30,30,30,30,-,-,-,-
11-Aug-20,BOC,BOC Kenya Plc,53,72,58,58,58,56,2,3.57%,500,-
11-Aug-20,BAT,British American Tobacco Kenya Plc,305,505,329,329,329,325.5,3.5,1.08%,100,-
11-Aug-20,CARB,Carbacid Investments Plc,7.2,13,8,8.58,8.02,8.06,-0.04,0.50%,62000,-
11-Aug-20,EABL,East African Breweries Ltd,135,222.25,150,152,150,153,-3,1.96%,613900,-
11-Aug-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.38,1.44,1.47,1.44,1.44,-,-,3100,-
11-Aug-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,-,-,-,-
11-Aug-20,UNGA,Unga Group Ltd,26.1,35,30,30,30,30,-,-,-,-
12-Aug-20,BOC,BOC Kenya Plc,53,72,57.75,57.75,57.75,58,-0.25,0.43%,100,-
12-Aug-20,BAT,British American Tobacco Kenya Plc,305,500,329,329,329,329,-,-,-,-
12-Aug-20,CARB,Carbacid Investments Plc,7.2,13,8,8,8,8.02,-0.02,0.25%,10300,-
12-Aug-20,EABL,East African Breweries Ltd,135,222.25,150.25,155,152,150,2,1.33%,45300,-
12-Aug-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.1,1.4,1.47,1.45,1.44,0.01,0.69%,1300,-
12-Aug-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,-,-,-,-
12-Aug-20,UNGA,Unga Group Ltd,26.1,34.05,32.5,32.5,32.5,30,2.5,8.33%,100,-
13-Aug-20,BOC,BOC Kenya Plc,53,72,57.75,57.75,57.75,57.75,-,-,-,-
13-Aug-20,BAT,British American Tobacco Kenya Plc,305,500,325,329,325.25,329,-3.75,1.14%,1300,-
13-Aug-20,CARB,Carbacid Investments Plc,7.2,13,8,8.4,8.02,8,0.02,0.25%,41000,-
13-Aug-20,EABL,East African Breweries Ltd,135,222.25,151,154.75,154,152,2,1.32%,92700,-
13-Aug-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.1,1.33,1.44,1.39,1.45,-0.06,4.14%,1000,-
13-Aug-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,-,-,-,-
13-Aug-20,UNGA,Unga Group Ltd,26.1,34.05,32.7,32.7,32.7,32.5,0.2,0.62%,400,-
14-Aug-20,BOC,BOC Kenya Plc,53,72,57.75,57.75,57.75,57.75,-,-,-,-
14-Aug-20,BAT,British American Tobacco Kenya Plc,305,500,328,330,328,325.25,2.75,0.85%,53200,-
14-Aug-20,CARB,Carbacid Investments Plc,7.2,13,8,8.48,8.16,8.02,0.14,1.75%,39800,-
14-Aug-20,EABL,East African Breweries Ltd,135,222.25,154,155,154,154,-,-,215100,-
14-Aug-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.1,1.4,1.44,1.43,1.39,0.04,2.88%,400,-
14-Aug-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,-,-,-,-
14-Aug-20,UNGA,Unga Group Ltd,26.1,34.05,32.7,32.7,32.7,32.7,-,-,-,-
17-Aug-20,BOC,BOC Kenya Plc,53,72,57.75,57.75,57.75,57.75,-,-,100,-
17-Aug-20,BAT,British American Tobacco Kenya Plc,305,500,329,329,329,328,1,0.30%,500,-
17-Aug-20,CARB,Carbacid Investments Plc,7.2,13,8.16,8.16,8.16,8.16,-,-,-,-
17-Aug-20,EABL,East African Breweries Ltd,135,222.25,154,154,154,154,-,-,3300,-
17-Aug-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.1,1.39,1.4,1.39,1.43,-0.04,2.80%,1200,-
17-Aug-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,-,-,-,-
17-Aug-20,UNGA,Unga Group Ltd,26.1,34.05,32.7,32.7,32.7,32.7,-,-,-,-
18-Aug-20,BOC,BOC Kenya Plc,53,72,57.75,57.75,57.75,57.75,-,-,-,-
18-Aug-20,BAT,British American Tobacco Kenya Plc,305,500,325,325.25,325.25,329,-3.75,1.14%,1400,-
18-Aug-20,CARB,Carbacid Investments Plc,7.2,13,7.96,8.44,8.16,8.16,-,-,32700,-
18-Aug-20,EABL,East African Breweries Ltd,135,222.25,154,154,154,154,-,-,49900,-
18-Aug-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.1,1.3,1.39,1.33,1.39,-0.06,4.32%,15000,-
18-Aug-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,-,-,-,-
18-Aug-20,UNGA,Unga Group Ltd,26.1,34.05,32.7,32.7,32.7,32.7,-,-,-,-
19-Aug-20,BOC,BOC Kenya Plc,53,72,57.75,57.75,57.75,57.75,-,-,-,-
19-Aug-20,BAT,British American Tobacco Kenya Plc,305,500,325,325,325,325.25,-0.25,0.08%,10000,-
19-Aug-20,CARB,Carbacid Investments Plc,7.2,13,8,8.4,8.02,8.16,-0.14,1.72%,24500,-
19-Aug-20,EABL,East African Breweries Ltd,135,222.25,154,155,155,154,1,0.65%,900,-
19-Aug-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.1,1.25,1.25,1.25,1.33,-0.08,6.02%,10500,-
19-Aug-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,-,-,-,-
19-Aug-20,UNGA,Unga Group Ltd,26.1,34.05,32.7,32.7,32.7,32.7,-,-,-,-
20-Aug-20,BOC,BOC Kenya Plc,53,72,57.75,57.75,57.75,57.75,-,-,-,-
20-Aug-20,BAT,British American Tobacco Kenya Plc,305,500,325,325,325,325,-,-,200,-
20-Aug-20,CARB,Carbacid Investments Plc,7.2,13,8,8,8,8.02,-0.02,0.25%,20000,-
20-Aug-20,EABL,East African Breweries Ltd,135,222.25,154,154.75,154.25,155,-0.75,0.48%,8400,-
20-Aug-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.1,1.26,1.36,1.32,1.25,0.07,5.60%,800,-
20-Aug-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,-,-,-,-
20-Aug-20,UNGA,Unga Group Ltd,26.1,34.05,32.7,32.7,32.7,32.7,-,-,-,-
21-Aug-20,BOC,BOC Kenya Plc,53,72,57,57,57,57.75,-0.75,1.30%,1000,-
21-Aug-20,BAT,British American Tobacco Kenya Plc,305,505,319,325,319.75,325,-5.25,1.62%,4400,-
21-Aug-20,CARB,Carbacid Investments Plc,7.2,13,8,8.4,8.2,8,0.2,2.50%,200,-
21-Aug-20,EABL,East African Breweries Ltd,135,222.25,150,154,151,154.25,-3.25,2.11%,425800,-
21-Aug-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.45,1.36,1.39,1.36,1.32,0.04,3.03%,700,-
21-Aug-20,ORCH,Kenya Orchards Ltd,10.5,12.5,12.25,12.25,12.25,12.25,-,-,-,-
21-Aug-20,UNGA,Unga Group Ltd,26.1,35,32.7,32.7,32.7,32.7,-,-,-,-
24-Aug-20,BOC,BOC Kenya Plc,53,72,57,57.75,57.5,57,0.5,0.88%,800,-
24-Aug-20,BAT,British American Tobacco Kenya Plc,305,500,319.75,319.75,319.75,319.75,-,-,-,-
24-Aug-20,CARB,Carbacid Investments Plc,7.2,13,8,8.3,8.18,8.2,-0.02,0.24%,3500,-
24-Aug-20,EABL,East African Breweries Ltd,135,222.25,150,152,150,151,-1,0.66%,106700,-
24-Aug-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.1,1.3,1.39,1.31,1.36,-0.05,3.68%,7200,-
24-Aug-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,-,-,-,-
24-Aug-20,UNGA,Unga Group Ltd,26.1,34.05,32.7,32.7,32.7,32.7,-,-,-,-
25-Aug-20,BOC,BOC Kenya Plc,53,72,57.5,57.5,57.5,57.5,-,-,-,-
25-Aug-20,BAT,British American Tobacco Kenya Plc,305,500,317,325,318.75,319.75,-1,0.31%,15200,-
25-Aug-20,CARB,Carbacid Investments Plc,7.2,13,8,8.42,8.02,8.18,-0.16,1.96%,23800,-
25-Aug-20,EABL,East African Breweries Ltd,135,222.25,150,151.25,151.25,150,1.25,0.83%,78500,-
25-Aug-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.1,1.3,1.38,1.3,1.31,-0.01,0.76%,61700,-
25-Aug-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,-,-,-,-
25-Aug-20,UNGA,Unga Group Ltd,26.1,34.05,33,33,33,32.7,0.3,0.92%,500,-
26-Aug-20,BOC,BOC Kenya Plc,53,72,57.5,57.5,57.5,57.5,-,-,-,-
26-Aug-20,BAT,British American Tobacco Kenya Plc,305,500,319,320,319.75,318.75,1,0.31%,10000,-
26-Aug-20,CARB,Carbacid Investments Plc,7.2,13,8,8.2,8.04,8.02,0.02,0.25%,33400,-
26-Aug-20,EABL,East African Breweries Ltd,135,222.25,151.25,152.25,152,151.25,0.75,0.50%,211900,-
26-Aug-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.1,1.36,1.42,1.37,1.3,0.07,5.38%,1200,-
26-Aug-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,-,-,-,-
26-Aug-20,UNGA,Unga Group Ltd,26.1,34.05,33,33,33,33,-,-,100,-
27-Aug-20,BOC,BOC Kenya Plc,53,72,57.5,57.5,57.5,57.5,-,-,-,-
27-Aug-20,BAT,British American Tobacco Kenya Plc,305,500,320,322,320.25,319.75,0.5,0.16%,10100,-
27-Aug-20,CARB,Carbacid Investments Plc,7.2,13,8,8.44,8.06,8.04,0.02,0.25%,8800,-
27-Aug-20,EABL,East African Breweries Ltd,135,222.25,152,159,154.25,152,2.25,1.48%,174300,-
27-Aug-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.1,1.35,1.38,1.35,1.37,-0.02,1.46%,2100,-
27-Aug-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,-,-,200,-
27-Aug-20,UNGA,Unga Group Ltd,26.1,34.05,33,33,33,33,-,-,-,-
28-Aug-20,BOC,BOC Kenya Plc,53,72,57.5,57.5,57.5,57.5,-,-,-,-
28-Aug-20,BAT,British American Tobacco Kenya Plc,305,505,320.25,325,322.75,320.25,2.5,0.78%,200,-
28-Aug-20,CARB,Carbacid Investments Plc,7.2,13,7.92,8.36,7.98,8.06,-0.08,0.99%,36000,-
28-Aug-20,EABL,East African Breweries Ltd,135,222.25,157,160,158.25,154.25,4,2.59%,43800,-
28-Aug-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.45,1.4,1.48,1.43,1.35,0.08,5.93%,26000,-
28-Aug-20,ORCH,Kenya Orchards Ltd,10.5,12.5,12.25,12.25,12.25,12.25,-,-,-,-
28-Aug-20,UNGA,Unga Group Ltd,26.1,35,33,33,33,33,-,-,-,-
31-Aug-20,BOC,BOC Kenya Plc,53,72,57.5,57.5,57.5,57.5,-,-,-,-
31-Aug-20,BAT,British American Tobacco Kenya Plc,305,505,322,325,323,322.75,0.25,0.08%,600,-
31-Aug-20,CARB,Carbacid Investments Plc,7.2,13,8.06,8.06,8.06,7.98,0.08,1.00%,1000,-
31-Aug-20,EABL,East African Breweries Ltd,135,222.25,160,165,161,158.25,2.75,1.74%,152700,-
31-Aug-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.5,1.4,1.48,1.41,1.43,-0.02,1.40%,19300,-
31-Aug-20,ORCH,Kenya Orchards Ltd,10.5,12.5,12.25,12.25,12.25,12.25,-,-,-,-
31-Aug-20,UNGA,Unga Group Ltd,26.1,35,33,33,33,33,-,-,1000,-
01-Sep-20,BOC,BOC Kenya Plc,53,72,55,57,56,57.5,-1.5,2.61%,200,-
01-Sep-20,BAT,British American Tobacco Kenya Plc,305,505,323,323,323,323,-,-,-,-
01-Sep-20,CARB,Carbacid Investments Plc,7.2,13,7.9,8.36,8,8.06,-0.06,0.74%,34000,-
01-Sep-20,EABL,East African Breweries Ltd,135,222.25,164,170,166.25,161,5.25,3.26%,233500,-
01-Sep-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.45,1.41,1.43,1.42,1.41,0.01,0.71%,1300,-
01-Sep-20,ORCH,Kenya Orchards Ltd,10.5,12.5,12.25,12.25,12.25,12.25,-,-,-,-
01-Sep-20,UNGA,Unga Group Ltd,26.1,35,33,33,33,33,-,-,-,-
02-Sep-20,BOC,BOC Kenya Plc,53,72,56,56,56,56,-,-,-,-
02-Sep-20,BAT,British American Tobacco Kenya Plc,305,505,326,330,330,323,7,2.17%,11500,-
02-Sep-20,CARB,Carbacid Investments Plc,7.2,13,7.96,8.38,8.02,8,0.02,0.25%,42100,-
02-Sep-20,EABL,East African Breweries Ltd,135,222.25,167.25,175,169,166.25,2.75,1.65%,145600,-
02-Sep-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.45,1.4,1.42,1.4,1.42,-0.02,1.41%,5100,-
02-Sep-20,ORCH,Kenya Orchards Ltd,10.5,12.5,12.25,12.25,12.25,12.25,-,-,-,-
02-Sep-20,UNGA,Unga Group Ltd,26.1,35,33,33,33,33,-,-,2000,-
03-Sep-20,BOC,BOC Kenya Plc,53,72,56,56,56,56,-,-,-,-
03-Sep-20,BAT,British American Tobacco Kenya Plc,305,505,325,342,331.5,330,1.5,0.45%,24000,-
03-Sep-20,CARB,Carbacid Investments Plc,7.2,13,7.98,7.98,7.98,8.02,-0.04,0.50%,2000,-
03-Sep-20,EABL,East African Breweries Ltd,135,222.25,172,174.75,173,169,4,2.37%,114500,-
03-Sep-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.45,1.4,1.4,1.4,1.4,-,-,1100,-
03-Sep-20,ORCH,Kenya Orchards Ltd,10.5,12.5,12.25,12.25,12.25,12.25,-,-,-,-
03-Sep-20,UNGA,Unga Group Ltd,26.1,35,30,30,30,33,-3,9.09%,1200,-
04-Sep-20,BOC,BOC Kenya Plc,53,72,56,56,56,56,-,-,-,-
04-Sep-20,BAT,British American Tobacco Kenya Plc,305,505,322,330,328.5,331.5,-3,0.90%,9000,-
04-Sep-20,CARB,Carbacid Investments Plc,7.2,13,8,8.36,8,7.98,0.02,0.25%,17100,-
04-Sep-20,EABL,East African Breweries Ltd,135,222.25,170,174.75,170.5,173,-2.5,1.45%,52100,-
04-Sep-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.38,1.3,1.4,1.33,1.4,-0.07,5.00%,7000,-
04-Sep-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,-,-,-,-
04-Sep-20,UNGA,Unga Group Ltd,26.1,34.05,30,30,30,30,-,-,2400,-
07-Sep-20,BOC,BOC Kenya Plc,53,72,56,61,58.5,56,2.5,4.46%,500,-
07-Sep-20,BAT,British American Tobacco Kenya Plc,305,505,328.5,328.5,328.5,328.5,-,-,100,-
07-Sep-20,CARB,Carbacid Investments Plc,7.2,13,8,8.38,8.18,8,0.18,2.25%,8800,-
07-Sep-20,EABL,East African Breweries Ltd,135,222.25,161,174.75,173.75,170.5,3.25,1.91%,161600,-
07-Sep-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.38,1.4,1.4,1.4,1.33,0.07,5.26%,200,-
07-Sep-20,ORCH,Kenya Orchards Ltd,10.5,12.5,12.25,12.25,12.25,12.25,-,-,-,-
07-Sep-20,UNGA,Unga Group Ltd,26.1,35,30,30,30,30,-,-,-,-
08-Sep-20,BOC,BOC Kenya Plc,53,72,61,61,61,58.5,2.5,4.27%,2000,-
08-Sep-20,BAT,British American Tobacco Kenya Plc,305,505,330,331,331,328.5,2.5,0.76%,1100,-
08-Sep-20,CARB,Carbacid Investments Plc,7.2,13,8.38,8.38,8.38,8.18,0.2,2.44%,2100,-
08-Sep-20,EABL,East African Breweries Ltd,135,222.25,164,170,164,173.75,-9.75,5.61%,214400,-
08-Sep-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.38,1.3,1.4,1.33,1.4,-0.07,5.00%,20000,-
08-Sep-20,ORCH,Kenya Orchards Ltd,10.5,12.5,12.25,12.25,12.25,12.25,-,-,-,-
08-Sep-20,UNGA,Unga Group Ltd,26.1,35,30,30,30,30,-,-,-,-
09-Sep-20,BOC,BOC Kenya Plc,53,72,55,57,55.25,61,-5.75,9.43%,3500,-
09-Sep-20,BAT,British American Tobacco Kenya Plc,305,505,330,331,330,331,-1,0.30%,29800,-
09-Sep-20,CARB,Carbacid Investments Plc,7.2,13,8.38,8.38,8.38,8.38,-,-,300,-
09-Sep-20,EABL,East African Breweries Ltd,135,222.25,164,170,168,164,4,2.44%,163600,-
09-Sep-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.38,1.25,1.3,1.27,1.33,-0.06,4.51%,71300,-
09-Sep-20,ORCH,Kenya Orchards Ltd,10.5,12.5,12.25,12.25,12.25,12.25,-,-,-,-
09-Sep-20,UNGA,Unga Group Ltd,26.1,35,30,30,30,30,-,-,-,-
10-Sep-20,BOC,BOC Kenya Plc,53,72,55.25,55.25,55.25,55.25,-,-,-,-
10-Sep-20,BAT,British American Tobacco Kenya Plc,305,505,328,330,329.5,330,-0.5,0.15%,19100,-
10-Sep-20,CARB,Carbacid Investments Plc,7.2,13,8.38,8.38,8.38,8.38,-,-,-,-
10-Sep-20,EABL,East African Breweries Ltd,135,222.25,169,170,169.5,168,1.5,0.89%,104900,-
10-Sep-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.38,1.25,1.39,1.31,1.27,0.04,3.15%,900,-
10-Sep-20,ORCH,Kenya Orchards Ltd,10.5,12.5,12.25,12.25,12.25,12.25,-,-,-,-
10-Sep-20,UNGA,Unga Group Ltd,26.1,35,30,30,30,30,-,-,1500,-
11-Sep-20,BOC,BOC Kenya Plc,53,72,55,55.5,55.25,55.25,-,-,300,-
11-Sep-20,BAT,British American Tobacco Kenya Plc,305,500,329.5,329.5,329.5,329.5,-,-,-,-
11-Sep-20,CARB,Carbacid Investments Plc,7.2,13,8.38,8.38,8.38,8.38,-,-,900,-
11-Sep-20,EABL,East African Breweries Ltd,135,222.25,168,170,168.25,169.5,-1.25,0.74%,64800,-
11-Sep-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.38,1.25,1.42,1.27,1.31,-0.04,3.05%,11300,-
11-Sep-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,-,-,-,-
11-Sep-20,UNGA,Unga Group Ltd,26.1,34.05,30,30,30,30,-,-,-,-
14-Sep-20,BOC,BOC Kenya Plc,53,72,55.25,55.25,55.25,55.25,-,-,100,-
14-Sep-20,BAT,British American Tobacco Kenya Plc,305,500,328,331,329,329.5,-0.5,0.15%,2400,-
14-Sep-20,CARB,Carbacid Investments Plc,7.2,13,8.38,8.38,8.38,8.38,-,-,8900,-
14-Sep-20,EABL,East African Breweries Ltd,135,222.25,166.5,168.25,168.25,168.25,-,-,12000,-
14-Sep-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.38,1.27,1.39,1.31,1.27,0.04,3.15%,4700,-
14-Sep-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,-,-,-,-
14-Sep-20,UNGA,Unga Group Ltd,26.1,34.05,30,30.05,30,30,-,-,2700,-
15-Sep-20,BOC,BOC Kenya Plc,53,72,55.25,55.25,55.25,55.25,-,-,-,-
15-Sep-20,BAT,British American Tobacco Kenya Plc,305,500,331,331,331,329,2,0.61%,200,-
15-Sep-20,CARB,Carbacid Investments Plc,7.2,13,8.38,8.4,8.38,8.38,-,-,6800,-
15-Sep-20,EABL,East African Breweries Ltd,135,222.25,164,167.5,165.5,168.25,-2.75,1.63%,261300,-
15-Sep-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.1,1.3,1.3,1.3,1.31,-0.01,0.76%,8100,-
15-Sep-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,-,-,-,-
15-Sep-20,UNGA,Unga Group Ltd,26.1,34.05,30,30,30,30,-,-,400,-
16-Sep-20,BOC,BOC Kenya Plc,53,72,55.25,55.25,55.25,55.25,-,-,-,-
16-Sep-20,BAT,British American Tobacco Kenya Plc,305,505,331,331,331,331,-,-,1400,-
16-Sep-20,CARB,Carbacid Investments Plc,7.2,13,8.38,8.56,8.48,8.38,0.1,1.19%,1300,-
16-Sep-20,EABL,East African Breweries Ltd,135,222.25,162.5,165,164,165.5,-1.5,0.91%,451900,-
16-Sep-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.38,1.32,1.38,1.33,1.3,0.03,2.31%,2300,-
16-Sep-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,-,-,-,-
16-Sep-20,UNGA,Unga Group Ltd,26.1,34.05,30.5,32,30.65,30,0.65,2.17%,1100,-
17-Sep-20,BOC,BOC Kenya Plc,53,72,55.25,55.25,55.25,55.25,-,-,-,-
17-Sep-20,BAT,British American Tobacco Kenya Plc,305,500,332,332,332,331,1,0.30%,400,-
17-Sep-20,CARB,Carbacid Investments Plc,7.2,13,8.38,8.5,8.44,8.48,-0.04,0.47%,24500,-
17-Sep-20,EABL,East African Breweries Ltd,135,222.25,160,169.5,160.25,164,-3.75,2.29%,808600,-
17-Sep-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.1,1.35,1.38,1.37,1.33,0.04,3.01%,400,-
17-Sep-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,-,-,-,-
17-Sep-20,UNGA,Unga Group Ltd,26.1,34.05,30.65,30.65,30.65,30.65,-,-,-,-
18-Sep-20,BOC,BOC Kenya Plc,53,72,55.25,55.25,55.25,55.25,-,-,-,-
