DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust
10-Aug-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.32,2.39,2.37,2.38,-0.01,0.42%,391900,-
10-Aug-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.75,7.9,7.9,7.9,7.9,-,-,1100,-
10-Aug-20,SLAM,Sanlam Kenya Plc,11,18.8,13.9,13.9,13.9,13.9,-,-,-,-
11-Aug-20,BRIT,Britam Holdings Plc,5.7,10.65,6.8,6.96,6.82,6.84,-0.02,0.29%,19900,-
11-Aug-20,CIC,CIC Insurance Group Ltd,1.95,3,2,2.1,2.09,2.12,-0.03,1.42%,216200,-
11-Aug-20,JUB,Jubilee Holdings Ltd,210,360.25,215,215,215,215,-,-,-,-
11-Aug-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.21,2.33,2.39,2.37,2.37,-,-,39200,-
11-Aug-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.75,7.2,8.3,7.22,7.9,-0.68,8.61%,4900,-
11-Aug-20,SLAM,Sanlam Kenya Plc,11,18.8,13.9,13.9,13.9,13.9,-,-,100,-
12-Aug-20,BRIT,Britam Holdings Plc,5.7,10.65,6.82,7.5,6.82,6.82,-,-,32100,-
12-Aug-20,CIC,CIC Insurance Group Ltd,1.95,2.95,2.02,2.1,2.08,2.09,-0.01,0.48%,61200,-
12-Aug-20,JUB,Jubilee Holdings Ltd,210,360,215,215,215,215,-,-,2600,-
12-Aug-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.34,2.39,2.36,2.37,-0.01,0.42%,73900,-
12-Aug-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.4,7.2,7.3,7.22,7.22,-,-,13500,-
12-Aug-20,SLAM,Sanlam Kenya Plc,11,18.8,14,14,14,13.9,0.1,0.72%,300,-
13-Aug-20,BRIT,Britam Holdings Plc,5.7,10.65,6.8,7,6.86,6.82,0.04,0.59%,22300,-
13-Aug-20,CIC,CIC Insurance Group Ltd,1.95,2.95,2,2.1,2,2.08,-0.08,3.85%,198700,-
13-Aug-20,JUB,Jubilee Holdings Ltd,210,360,220,221,220.5,215,5.5,2.56%,200,-
13-Aug-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.29,2.4,2.32,2.36,-0.04,1.69%,107300,-
13-Aug-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.4,7.3,7.3,7.3,7.22,0.08,1.11%,300,-
13-Aug-20,SLAM,Sanlam Kenya Plc,11,18.8,13.5,13.5,13.5,14,-0.5,3.57%,5000,-
14-Aug-20,BRIT,Britam Holdings Plc,5.7,10.65,7.1,7.2,7.16,6.86,0.3,4.37%,200,-
14-Aug-20,CIC,CIC Insurance Group Ltd,1.95,2.95,1.99,2,2,2,-,-,353700,-
14-Aug-20,JUB,Jubilee Holdings Ltd,210,360,220.5,220.5,220.5,220.5,-,-,-,-
14-Aug-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.2,2.4,2.21,2.32,-0.11,4.74%,3923400,-
14-Aug-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.4,7.2,8,7.22,7.3,-0.08,1.10%,3300,-
14-Aug-20,SLAM,Sanlam Kenya Plc,11,18.8,13.5,13.5,13.5,13.5,-,-,-,-
17-Aug-20,BRIT,Britam Holdings Plc,5.7,10.65,7.16,7.2,7.2,7.16,0.04,0.56%,3500,-
17-Aug-20,CIC,CIC Insurance Group Ltd,1.95,2.95,2,2.2,2.04,2,0.04,2.00%,83900,-
17-Aug-20,JUB,Jubilee Holdings Ltd,210,360,221.25,221.25,221.25,220.5,0.75,0.34%,2000,-
17-Aug-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.1,2.4,2.15,2.21,-0.06,2.71%,6518700,-
17-Aug-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.4,7.22,7.22,7.22,7.22,-,-,-,-
17-Aug-20,SLAM,Sanlam Kenya Plc,11,18.8,13.7,13.7,13.7,13.5,0.2,1.48%,2000,-
18-Aug-20,BRIT,Britam Holdings Plc,5.7,10.65,7,7.1,7,7.2,-0.2,2.78%,27400,-
18-Aug-20,CIC,CIC Insurance Group Ltd,1.95,2.95,1.95,2,1.98,2.04,-0.06,2.94%,43700,-
18-Aug-20,JUB,Jubilee Holdings Ltd,210,360,221.25,221.25,221.25,221.25,-,-,-,-
18-Aug-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.11,2.35,2.34,2.15,0.19,8.84%,129500,-
18-Aug-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.4,7.22,7.22,7.22,7.22,-,-,-,-
18-Aug-20,SLAM,Sanlam Kenya Plc,11,18.8,13.7,13.7,13.7,13.7,-,-,-,-
19-Aug-20,BRIT,Britam Holdings Plc,5.7,10.65,6.5,6.8,6.74,7,-0.26,3.71%,17300,-
19-Aug-20,CIC,CIC Insurance Group Ltd,1.95,2.95,1.99,2,2,1.98,0.02,1.01%,38400,-
19-Aug-20,JUB,Jubilee Holdings Ltd,210,360,221.25,221.25,221.25,221.25,-,-,-,-
19-Aug-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.33,2.35,2.33,2.34,-0.01,0.43%,154100,-
19-Aug-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.4,7.8,7.8,7.8,7.22,0.58,8.03%,500,-
19-Aug-20,SLAM,Sanlam Kenya Plc,11,18.8,12.4,13.7,13.55,13.7,-0.15,1.09%,900,-
20-Aug-20,BRIT,Britam Holdings Plc,5.7,10.65,6.6,7.1,7.1,6.74,0.36,5.34%,742000,-
20-Aug-20,CIC,CIC Insurance Group Ltd,1.95,2.95,1.98,2,1.99,2,-0.01,0.50%,49200,-
20-Aug-20,JUB,Jubilee Holdings Ltd,210,360,221.25,221.25,221.25,221.25,-,-,-,-
20-Aug-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.15,2.35,2.17,2.33,-0.16,6.87%,10537600,-
20-Aug-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.4,7.8,7.8,7.8,7.8,-,-,-,-
20-Aug-20,SLAM,Sanlam Kenya Plc,11,18.8,13.55,13.55,13.55,13.55,-,-,-,-
21-Aug-20,BRIT,Britam Holdings Plc,5.7,10.65,7,7.18,7.04,7.1,-0.06,0.85%,2600,-
21-Aug-20,CIC,CIC Insurance Group Ltd,1.95,3.18,2,2.18,2.1,1.99,0.11,5.53%,116100,-
21-Aug-20,JUB,Jubilee Holdings Ltd,210,360.25,220,230,228.25,221.25,7,3.16%,7200,-
21-Aug-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.3,2.15,2.33,2.15,2.17,-0.02,0.92%,5367900,-
21-Aug-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,7.8,7.8,7.8,7.8,-,-,-,-
21-Aug-20,SLAM,Sanlam Kenya Plc,11,18.8,13.55,13.55,13.55,13.55,-,-,400,-
24-Aug-20,BRIT,Britam Holdings Plc,5.7,10.65,6.6,7.18,7.08,7.04,0.04,0.57%,487300,-
24-Aug-20,CIC,CIC Insurance Group Ltd,1.95,2.95,2,2.25,2.01,2.1,-0.09,4.29%,761700,-
24-Aug-20,JUB,Jubilee Holdings Ltd,210,360,210,221.25,219.75,228.25,-8.5,3.72%,15500,-
24-Aug-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.2,2.35,2.34,2.15,0.19,8.84%,10400,-
24-Aug-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.4,8.1,8.1,8.1,7.8,0.3,3.85%,300,-
24-Aug-20,SLAM,Sanlam Kenya Plc,11,18.8,13.55,13.55,13.55,13.55,-,-,-,-
25-Aug-20,BRIT,Britam Holdings Plc,5.7,10.65,7,7.2,7.1,7.08,0.02,0.28%,1096000,-
25-Aug-20,CIC,CIC Insurance Group Ltd,1.95,2.95,2,2.2,2,2.01,-0.01,0.50%,1462300,-
25-Aug-20,JUB,Jubilee Holdings Ltd,210,360,219.75,219.75,219.75,219.75,-,-,-,-
25-Aug-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.14,2.35,2.15,2.34,-0.19,8.12%,6212400,-
25-Aug-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.4,8.5,8.5,8.5,8.1,0.4,4.94%,500,-
25-Aug-20,SLAM,Sanlam Kenya Plc,11,18.8,12.2,12.2,12.2,13.55,-1.35,9.96%,1400,-
26-Aug-20,BRIT,Britam Holdings Plc,5.7,10.65,7.1,7.2,7.18,7.1,0.08,1.13%,9600,-
26-Aug-20,CIC,CIC Insurance Group Ltd,1.95,2.95,1.99,2,2,2,-,-,207100,-
26-Aug-20,JUB,Jubilee Holdings Ltd,210,360,219.75,219.75,219.75,219.75,-,-,-,-
26-Aug-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.15,2.35,2.15,2.15,-,-,7249100,-
26-Aug-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.4,8.5,8.5,8.5,8.5,-,-,8500,-
26-Aug-20,SLAM,Sanlam Kenya Plc,11,18.8,12.1,12.1,12.1,12.2,-0.1,0.82%,6000,-
27-Aug-20,BRIT,Britam Holdings Plc,5.7,10.65,7.1,7.5,7.26,7.18,0.08,1.11%,44300,-
27-Aug-20,CIC,CIC Insurance Group Ltd,1.95,2.95,2,2,2,2,-,-,334700,-
27-Aug-20,JUB,Jubilee Holdings Ltd,210,360,219.75,219.75,219.75,219.75,-,-,-,-
27-Aug-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.15,2.2,2.19,2.15,0.04,1.86%,89100,-
27-Aug-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.4,7.7,7.7,7.7,8.5,-0.8,9.41%,1500,-
27-Aug-20,SLAM,Sanlam Kenya Plc,11,18.8,12.1,12.1,12.1,12.1,-,-,13000,-
28-Aug-20,BRIT,Britam Holdings Plc,5.7,10.65,7.1,7.3,7.18,7.26,-0.08,1.10%,57200,-
28-Aug-20,CIC,CIC Insurance Group Ltd,1.95,3.18,1.98,2,1.99,2,-0.01,0.50%,110600,-
28-Aug-20,JUB,Jubilee Holdings Ltd,210,360.25,219.75,219.75,219.75,219.75,-,-,-,-
28-Aug-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.21,2.15,2.34,2.28,2.19,0.09,4.11%,88500,-
28-Aug-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,7.7,7.7,7.7,7.7,-,-,-,-
28-Aug-20,SLAM,Sanlam Kenya Plc,11,18.8,12.1,12.1,12.1,12.1,-,-,-,-
31-Aug-20,BRIT,Britam Holdings Plc,5.7,10.65,7.1,7.2,7.18,7.18,-,-,40600,-
31-Aug-20,CIC,CIC Insurance Group Ltd,1.95,3.18,1.98,2,2,1.99,0.01,0.50%,31300,-
31-Aug-20,JUB,Jubilee Holdings Ltd,210,360.25,230,230,230,219.75,10.25,4.66%,1600,-
31-Aug-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.3,2.16,2.33,2.22,2.28,-0.06,2.63%,435600,-
31-Aug-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,7.7,7.7,7.7,7.7,-,-,-,-
31-Aug-20,SLAM,Sanlam Kenya Plc,11,18.8,12.1,12.1,12.1,12.1,-,-,170400,-
01-Sep-20,BRIT,Britam Holdings Plc,5.7,10.65,7,7.2,7.04,7.18,-0.14,1.95%,8400,-
01-Sep-20,CIC,CIC Insurance Group Ltd,1.95,3.18,1.98,2,1.99,2,-0.01,0.50%,441800,-
01-Sep-20,JUB,Jubilee Holdings Ltd,210,360.25,230,230,230,230,-,-,-,-
01-Sep-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.21,2.13,2.34,2.18,2.22,-0.04,1.80%,560100,-
01-Sep-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,7.7,7.8,7.7,7.7,-,-,63500,-
01-Sep-20,SLAM,Sanlam Kenya Plc,11,18.8,12.5,13,12.75,12.1,0.65,5.37%,4200,-
02-Sep-20,BRIT,Britam Holdings Plc,5.7,10.65,7,7.2,7.04,7.04,-,-,60100,-
02-Sep-20,CIC,CIC Insurance Group Ltd,1.95,3.18,1.98,2,1.98,1.99,-0.01,0.50%,1039700,-
02-Sep-20,JUB,Jubilee Holdings Ltd,210,360.25,229.75,230,229.75,230,-0.25,0.11%,16700,-
02-Sep-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.3,2.16,2.33,2.22,2.18,0.04,1.83%,403100,-
02-Sep-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,7.7,8,7.72,7.7,0.02,0.26%,16400,-
02-Sep-20,SLAM,Sanlam Kenya Plc,11,18.8,12.4,12.4,12.4,12.75,-0.35,2.75%,100,-
03-Sep-20,BRIT,Britam Holdings Plc,5.7,10.65,7.2,7.74,7.44,7.04,0.4,5.68%,64400,-
03-Sep-20,CIC,CIC Insurance Group Ltd,1.95,3.18,1.98,2.15,1.98,1.98,-,-,757100,-
03-Sep-20,JUB,Jubilee Holdings Ltd,210,360.25,220,220,220,229.75,-9.75,4.24%,2100,-
03-Sep-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.21,2.14,2.33,2.17,2.22,-0.05,2.25%,1029700,-
03-Sep-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,7.72,7.72,7.72,7.72,-,-,-,-
03-Sep-20,SLAM,Sanlam Kenya Plc,11,18.8,12.2,12.2,12.2,12.4,-0.2,1.61%,16900,-
04-Sep-20,BRIT,Britam Holdings Plc,5.7,10.65,7.1,7.8,7.58,7.44,0.14,1.88%,15000,-
04-Sep-20,CIC,CIC Insurance Group Ltd,1.95,3,2,2.17,2.1,1.98,0.12,6.06%,73700,-
04-Sep-20,JUB,Jubilee Holdings Ltd,210,360,220,230,220.5,220,0.5,0.23%,5100,-
04-Sep-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.1,2.3,2.1,2.17,-0.07,3.23%,7121400,-
04-Sep-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.75,8,8,8,7.72,0.28,3.63%,2500,-
04-Sep-20,SLAM,Sanlam Kenya Plc,11,18.8,12.75,12.75,12.75,12.2,0.55,4.51%,100,-
07-Sep-20,BRIT,Britam Holdings Plc,5.7,10.65,6.84,7.58,7.02,7.58,-0.56,7.39%,69300,-
07-Sep-20,CIC,CIC Insurance Group Ltd,1.95,3.1,2,2.2,2.03,2.1,-0.07,3.33%,137600,-
07-Sep-20,JUB,Jubilee Holdings Ltd,210,360.25,215,220,215.5,220.5,-5,2.27%,1000,-
07-Sep-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.21,2.1,2.31,2.16,2.1,0.06,2.86%,591700,-
07-Sep-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.75,8,8,8,8,-,-,1100,-
07-Sep-20,SLAM,Sanlam Kenya Plc,11,18.8,12.75,12.75,12.75,12.75,-,-,-,-
08-Sep-20,BRIT,Britam Holdings Plc,5.7,10.65,6.9,7.1,6.92,7.02,-0.1,1.42%,21800,-
08-Sep-20,CIC,CIC Insurance Group Ltd,1.95,3.1,2,2.19,2.01,2.03,-0.02,0.99%,147500,-
08-Sep-20,JUB,Jubilee Holdings Ltd,210,360.25,220,220,220,215.5,4.5,2.09%,200,-
08-Sep-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.21,2.09,2.27,2.14,2.16,-0.02,0.93%,579400,-
08-Sep-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.75,8,8.46,8.02,8,0.02,0.25%,8200,-
08-Sep-20,SLAM,Sanlam Kenya Plc,11,18.8,11.55,12.5,12.45,12.75,-0.3,2.35%,2100,-
09-Sep-20,BRIT,Britam Holdings Plc,5.7,10.65,7,7.5,7.32,6.92,0.4,5.78%,33600,-
09-Sep-20,CIC,CIC Insurance Group Ltd,1.95,3.1,2,2.15,2.01,2.01,-,-,315600,-
09-Sep-20,JUB,Jubilee Holdings Ltd,210,360.25,220,220,220,220,-,-,3000,-
09-Sep-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.21,2.16,2.25,2.22,2.14,0.08,3.74%,56700,-
09-Sep-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.75,8.28,8.3,8.28,8.02,0.26,3.24%,2000,-
09-Sep-20,SLAM,Sanlam Kenya Plc,11,18.8,12.45,12.45,12.45,12.45,-,-,900,-
10-Sep-20,BRIT,Britam Holdings Plc,5.7,10.65,7.1,8.04,7.5,7.32,0.18,2.46%,20100,-
10-Sep-20,CIC,CIC Insurance Group Ltd,1.95,3.1,1.98,2.15,2.04,2.01,0.03,1.49%,118000,-
10-Sep-20,JUB,Jubilee Holdings Ltd,210,360.25,220,220,220,220,-,-,1000,-
10-Sep-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.21,2.17,2.25,2.23,2.22,0.01,0.45%,492000,-
10-Sep-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.75,8,8.2,8,8.28,-0.28,3.38%,137200,-
10-Sep-20,SLAM,Sanlam Kenya Plc,11,18.8,12.45,12.5,12.45,12.45,-,-,4100,-
11-Sep-20,BRIT,Britam Holdings Plc,5.7,10.65,7.96,7.98,7.98,7.5,0.48,6.40%,12100,-
11-Sep-20,CIC,CIC Insurance Group Ltd,1.95,3,2,2.15,2.14,2.04,0.1,4.90%,42200,-
11-Sep-20,JUB,Jubilee Holdings Ltd,210,360,220,220,220,220,-,-,1000,-
11-Sep-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.22,2.28,2.26,2.23,0.03,1.35%,284300,-
11-Sep-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.75,8,8,8,8,-,-,1300,-
11-Sep-20,SLAM,Sanlam Kenya Plc,11,18.8,12.45,12.45,12.45,12.45,-,-,-,-
14-Sep-20,BRIT,Britam Holdings Plc,5.7,10.65,7.5,7.98,7.76,7.98,-0.22,2.76%,14600,-
14-Sep-20,CIC,CIC Insurance Group Ltd,1.95,3,2.04,2.2,2.15,2.14,0.01,0.47%,97300,-
14-Sep-20,JUB,Jubilee Holdings Ltd,210,360,220,220,220,220,-,-,-,-
14-Sep-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.25,2.29,2.27,2.26,0.01,0.44%,375000,-
14-Sep-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.75,8,8,8,8,-,-,-,-
14-Sep-20,SLAM,Sanlam Kenya Plc,11,18.8,12.45,12.45,12.45,12.45,-,-,-,-
15-Sep-20,BRIT,Britam Holdings Plc,5.7,10.65,7.2,7.98,7.56,7.76,-0.2,2.58%,6900,-
15-Sep-20,CIC,CIC Insurance Group Ltd,1.95,3,2.06,2.18,2.14,2.15,-0.01,0.47%,25300,-
15-Sep-20,JUB,Jubilee Holdings Ltd,210,360,220,220,220,220,-,-,3000,-
15-Sep-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.2,2.3,2.27,2.27,-,-,223100,-
15-Sep-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.65,8,8,8,8,-,-,-,-
15-Sep-20,SLAM,Sanlam Kenya Plc,11,18.8,13.55,13.55,13.55,12.45,1.1,8.84%,1100,-
16-Sep-20,BRIT,Britam Holdings Plc,5.7,10.65,7.2,7.76,7.24,7.56,-0.32,4.23%,21700,-
16-Sep-20,CIC,CIC Insurance Group Ltd,1.95,3,2.05,2.18,2.08,2.14,-0.06,2.80%,40800,-
16-Sep-20,JUB,Jubilee Holdings Ltd,210,360,217,220,218,220,-2,0.91%,3200,-
16-Sep-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.18,2.3,2.21,2.27,-0.06,2.64%,356800,-
16-Sep-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.75,7.5,8,7.98,8,-0.02,0.25%,9300,-
16-Sep-20,SLAM,Sanlam Kenya Plc,11,18.8,13.5,13.5,13.5,13.55,-0.05,0.37%,800,-
17-Sep-20,BRIT,Britam Holdings Plc,5.7,10.65,7.2,7.76,7.28,7.24,0.04,0.55%,6100,-
17-Sep-20,CIC,CIC Insurance Group Ltd,1.95,2.95,2.07,2.14,2.13,2.08,0.05,2.40%,11500,-
17-Sep-20,JUB,Jubilee Holdings Ltd,210,360,215,220,217.25,218,-0.75,0.34%,400,-
17-Sep-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.2,2.3,2.22,2.21,0.01,0.45%,1085700,-
17-Sep-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.4,7.98,7.98,7.98,7.98,-,-,-,-
17-Sep-20,SLAM,Sanlam Kenya Plc,11,18.8,12.25,13,12.3,13.5,-1.2,8.89%,2800,-
18-Sep-20,BRIT,Britam Holdings Plc,5.7,10.65,7.2,7.5,7.36,7.28,0.08,1.10%,8500,-
18-Sep-20,CIC,CIC Insurance Group Ltd,1.95,2.95,2.15,2.15,2.15,2.13,0.02,0.94%,23700,-
18-Sep-20,JUB,Jubilee Holdings Ltd,210,360,220,220,220,217.25,2.75,1.27%,500,-
18-Sep-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.15,2.3,2.23,2.22,0.01,0.45%,33800,-
18-Sep-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.4,7.98,7.98,7.98,7.98,-,-,-,-
18-Sep-20,SLAM,Sanlam Kenya Plc,11,18.8,12.3,12.3,12.3,12.3,-,-,-,-
21-Sep-20,BRIT,Britam Holdings Plc,5.7,10.65,7.2,7.4,7.26,7.36,-0.1,1.36%,48800,-
21-Sep-20,CIC,CIC Insurance Group Ltd,1.95,2.95,2.14,2.18,2.15,2.15,-,-,39500,-
21-Sep-20,JUB,Jubilee Holdings Ltd,210,360,218,220,219,220,-1,0.45%,7700,-
21-Sep-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.25,2.3,2.27,2.23,0.04,1.79%,47800,-
21-Sep-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.4,7.5,7.9,7.5,7.98,-0.48,6.02%,8100,-
21-Sep-20,SLAM,Sanlam Kenya Plc,11,18.8,12,12.15,12,12.3,-0.3,2.44%,3400,-
22-Sep-20,BRIT,Britam Holdings Plc,5.7,10.65,7,7.36,7.18,7.26,-0.08,1.10%,105900,-
22-Sep-20,CIC,CIC Insurance Group Ltd,1.95,2.95,2,2.15,2.07,2.15,-0.08,3.72%,93000,-
22-Sep-20,JUB,Jubilee Holdings Ltd,210,360,220,220,220,219,1,0.46%,2500,-
22-Sep-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.27,2.34,2.31,2.27,0.04,1.76%,1824400,-
22-Sep-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.4,7.6,7.6,7.6,7.5,0.1,1.33%,100,-
22-Sep-20,SLAM,Sanlam Kenya Plc,11,18.8,12,12,12,12,-,-,-,-
23-Sep-20,BRIT,Britam Holdings Plc,5.7,10.65,7.1,7.36,7.2,7.18,0.02,0.28%,57600,-
23-Sep-20,CIC,CIC Insurance Group Ltd,1.95,2.95,2.05,2.17,2.07,2.07,-,-,16900,-
23-Sep-20,JUB,Jubilee Holdings Ltd,210,360,220,220,220,220,-,-,1900,-
23-Sep-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.3,2.33,2.3,2.31,-0.01,0.43%,132900,-
23-Sep-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.4,7.6,7.6,7.6,7.6,-,-,-,-
23-Sep-20,SLAM,Sanlam Kenya Plc,11,18.8,12,12,12,12,-,-,700,-
24-Sep-20,BRIT,Britam Holdings Plc,5.7,10.65,7.1,7.4,7.1,7.2,-0.1,1.39%,83500,-
24-Sep-20,CIC,CIC Insurance Group Ltd,1.95,2.95,1.99,2.05,2,2.07,-0.07,3.38%,114600,-
24-Sep-20,JUB,Jubilee Holdings Ltd,210,360,220,221,220,220,-,-,6500,-
24-Sep-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.28,2.32,2.31,2.3,0.01,0.43%,431700,-
24-Sep-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.4,7.5,7.8,7.78,7.6,0.18,2.37%,15600,-
24-Sep-20,SLAM,Sanlam Kenya Plc,11,18.8,13.1,13.1,13.1,12,1.1,9.17%,100,-
25-Sep-20,BRIT,Britam Holdings Plc,5.7,10.65,7.1,7.3,7.24,7.1,0.14,1.97%,100900,-
25-Sep-20,CIC,CIC Insurance Group Ltd,1.95,3.18,2,2.2,2.07,2,0.07,3.50%,39700,-
25-Sep-20,JUB,Jubilee Holdings Ltd,210,360.25,220,220,220,220,-,-,3900,-
25-Sep-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.3,2.3,2.34,2.33,2.31,0.02,0.87%,230700,-
25-Sep-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,7.78,7.78,7.78,7.78,-,-,-,-
25-Sep-20,SLAM,Sanlam Kenya Plc,11,18.8,13.1,13.1,13.1,13.1,-,-,-,-
28-Sep-20,BRIT,Britam Holdings Plc,5.7,10.65,7.2,7.5,7.26,7.24,0.02,0.28%,1517100,-
28-Sep-20,CIC,CIC Insurance Group Ltd,1.95,3.18,2.05,2.18,2.09,2.07,0.02,0.97%,159100,-
28-Sep-20,JUB,Jubilee Holdings Ltd,210,360.25,219,220,220,220,-,-,2600,-
28-Sep-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.21,2.32,2.35,2.35,2.33,0.02,0.86%,254400,-
28-Sep-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,7.6,7.6,7.6,7.78,-0.18,2.31%,100,-
28-Sep-20,SLAM,Sanlam Kenya Plc,11,18.8,13.1,13.1,13.1,13.1,-,-,-,-
29-Sep-20,BRIT,Britam Holdings Plc,5.7,10.65,7.2,7.4,7.3,7.26,0.04,0.55%,1326800,-
29-Sep-20,CIC,CIC Insurance Group Ltd,1.95,3.18,2.02,2.1,2.09,2.09,-,-,59200,-
29-Sep-20,JUB,Jubilee Holdings Ltd,210,360.25,220,220,220,220,-,-,10000,-
29-Sep-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.3,2.35,2.38,2.37,2.35,0.02,0.85%,678900,-
29-Sep-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,7.6,7.7,7.62,7.6,0.02,0.26%,600,-
29-Sep-20,SLAM,Sanlam Kenya Plc,11,18.8,13,13,13,13.1,-0.1,0.76%,100,-
30-Sep-20,BRIT,Britam Holdings Plc,5.7,10.65,7.4,7.9,7.46,7.3,0.16,2.19%,11600,-
30-Sep-20,CIC,CIC Insurance Group Ltd,1.95,3.18,2.1,2.18,2.11,2.09,0.02,0.96%,21900,-
30-Sep-20,JUB,Jubilee Holdings Ltd,210,360.25,242,242,242,220,22,10.00%,300,-
30-Sep-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.3,2.35,2.44,2.4,2.37,0.03,1.27%,657100,-
30-Sep-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,7.62,7.62,7.62,7.62,-,-,-,-
30-Sep-20,SLAM,Sanlam Kenya Plc,11,18.8,13,13,13,13,-,-,-,-
01-Oct-20,BRIT,Britam Holdings Plc,5.7,10.65,7.2,7.5,7.36,7.46,-0.1,1.34%,30300,-
01-Oct-20,CIC,CIC Insurance Group Ltd,1.95,3.18,2.1,2.18,2.11,2.11,-,-,3900,-
01-Oct-20,JUB,Jubilee Holdings Ltd,210,360.25,266,266,266,242,24,9.92%,6400,-
01-Oct-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.3,2.39,2.5,2.4,2.4,-,-,3492900,-
