DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust
05-Aug-19,CIC,CIC Insurance Group Ltd,2,3.65,3.26,3.3,3.28,3.28,-,-,"13,200",-
05-Aug-19,JUB,Jubilee Holdings Ltd,225,381,373,373,373,373,-,-,-,-
05-Aug-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3.6,3.7,3.66,3.41,0.25,7.33%,"11,200",-
05-Aug-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,10.8,10.8,10.8,10.8,-,-,200,-
05-Aug-19,SLAM,Sanlam Kenya Plc,13,20,17.55,17.55,17.55,17.55,-,-,-,-
06-Aug-19,BRIT,Britam Holdings Plc,5.7,10.65,7.1,7.88,7.3,7.64,-0.34,4.45%,"26,400",-
06-Aug-19,CIC,CIC Insurance Group Ltd,2,3.65,3.15,3.28,3.2,3.28,-0.08,2.44%,"22,000",-
06-Aug-19,JUB,Jubilee Holdings Ltd,225,380,370,380,370,373,-3,0.80%,"19,000",-
06-Aug-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3.6,3.7,3.68,3.66,0.02,0.55%,"52,900",-
06-Aug-19,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,10.7,10.8,10.7,10.8,-0.1,0.93%,800,-
06-Aug-19,SLAM,Sanlam Kenya Plc,12.8,19.5,19,19,19,17.55,1.45,8.26%,300,-
07-Aug-19,BRIT,Britam Holdings Plc,5.7,10.65,7.06,7.8,7.3,7.3,-,-,"19,800",-
07-Aug-19,CIC,CIC Insurance Group Ltd,2,3.65,3.02,3.2,3.12,3.2,-0.08,2.50%,"99,600",-
07-Aug-19,JUB,Jubilee Holdings Ltd,225,381,375,375,375,370,5,1.35%,500,-
07-Aug-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3.32,3.68,3.41,3.68,-0.27,7.34%,"346,400",-
07-Aug-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,10.8,10.8,10.8,10.7,0.1,0.93%,400,-
07-Aug-19,SLAM,Sanlam Kenya Plc,13,20,19,19,19,19,-,-,-,-
08-Aug-19,BRIT,Britam Holdings Plc,5.7,10.65,7.12,7.8,7.22,7.3,-0.08,1.10%,"25,500",-
08-Aug-19,CIC,CIC Insurance Group Ltd,2,3.65,2.95,3.1,2.99,3.12,-0.13,4.17%,"541,200",-
08-Aug-19,JUB,Jubilee Holdings Ltd,225,381,370,374.5,370.75,375,-4.25,1.13%,600,-
08-Aug-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3.08,3.31,3.2,3.41,-0.21,6.16%,"80,000",-
08-Aug-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,10.8,10.8,10.8,10.8,-,-,300,-
08-Aug-19,SLAM,Sanlam Kenya Plc,13,20,19,19,19,19,-,-,-,-
09-Aug-19,BRIT,Britam Holdings Plc,5.7,10.65,7.12,7.24,7.12,7.22,-0.1,1.39%,"8,600",-
09-Aug-19,CIC,CIC Insurance Group Ltd,2,3.65,3.05,3.12,3.07,2.99,0.08,2.68%,"117,200",-
09-Aug-19,JUB,Jubilee Holdings Ltd,225,380,370,370,370,370.75,-0.75,0.20%,"2,700",-
09-Aug-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3.08,3.32,3.11,3.2,-0.09,2.81%,"398,600",-
09-Aug-19,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,10.8,10.8,10.8,10.8,-,-,-,-
09-Aug-19,SLAM,Sanlam Kenya Plc,12.8,19.5,18,18,18,19,-1,5.26%,900,-
13-Aug-19,BRIT,Britam Holdings Plc,5.7,10.65,7.22,7.6,7.32,7.12,0.2,2.81%,"7,500",-
13-Aug-19,CIC,CIC Insurance Group Ltd,2,3.65,3.05,3.35,3.11,3.07,0.04,1.30%,"52,700",-
13-Aug-19,JUB,Jubilee Holdings Ltd,225,380,370,370,370,370,-,-,700,-
13-Aug-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3,3.25,3.12,3.11,0.01,0.32%,"124,800",-
13-Aug-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,10.35,10.5,10.4,10.8,-0.4,3.70%,"10,200",-
13-Aug-19,SLAM,Sanlam Kenya Plc,12.8,20,19,19,19,18,1,5.56%,"10,200",-
14-Aug-19,BRIT,Britam Holdings Plc,5.7,10.65,7.24,7.8,7.32,7.32,-,-,"8,600",-
14-Aug-19,CIC,CIC Insurance Group Ltd,2,3.65,2.95,3.24,2.98,3.11,-0.13,4.18%,"322,500",-
14-Aug-19,JUB,Jubilee Holdings Ltd,225,381,370,370,370,370,-,-,-,-
14-Aug-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3,3.2,3.07,3.12,-0.05,1.60%,"205,000",-
14-Aug-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,9.9,10.35,10.25,10.4,-0.15,1.44%,"9,600",-
14-Aug-19,SLAM,Sanlam Kenya Plc,13,20,19,19,19,19,-,-,-,-
15-Aug-19,BRIT,Britam Holdings Plc,5.7,10.65,7.22,7.48,7.24,7.32,-0.08,1.09%,"87,000",-
15-Aug-19,CIC,CIC Insurance Group Ltd,2,3.65,2.98,3.12,3,2.98,0.02,0.67%,"86,400",-
15-Aug-19,JUB,Jubilee Holdings Ltd,225,381,370,370,370,370,-,-,900,-
15-Aug-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3,3.12,3.05,3.07,-0.02,0.65%,"184,900",-
15-Aug-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,9.72,10.2,9.9,10.25,-0.35,3.41%,"41,200",-
15-Aug-19,SLAM,Sanlam Kenya Plc,13,20,19,19,19,19,-,-,500,-
16-Aug-19,BRIT,Britam Holdings Plc,5.7,10.65,7.2,7.46,7.22,7.24,-0.02,0.28%,"40,400",-
16-Aug-19,CIC,CIC Insurance Group Ltd,2,3.65,3,3.3,3.21,3,0.21,7.00%,"54,900",-
16-Aug-19,JUB,Jubilee Holdings Ltd,225,380,350,350,350,370,-20,5.41%,100,-
16-Aug-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.98,3.1,3.05,3.05,-,-,"66,500",-
16-Aug-19,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,9.72,10.1,9.94,9.9,0.04,0.40%,"11,500",-
16-Aug-19,SLAM,Sanlam Kenya Plc,12.8,19.5,18.5,19,18.9,19,-0.1,0.53%,"1,900",-
19-Aug-19,BRIT,Britam Holdings Plc,5.7,10.65,7,7.46,7.1,7.22,-0.12,1.66%,"12,100",-
19-Aug-19,CIC,CIC Insurance Group Ltd,2,3.65,3.2,3.5,3.32,3.21,0.11,3.43%,"51,500",-
19-Aug-19,JUB,Jubilee Holdings Ltd,225,380,370,370,370,350,20,5.71%,500,-
19-Aug-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.8,3.1,2.81,3.05,-0.24,7.87%,"3,461,700",-
19-Aug-19,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,9.9,9.9,9.9,9.94,-0.04,0.40%,200,-
19-Aug-19,SLAM,Sanlam Kenya Plc,12.8,19.5,18.5,19,18.55,18.9,-0.35,1.85%,800,-
20-Aug-19,BRIT,Britam Holdings Plc,5.7,10.65,6.9,7,6.92,7.1,-0.18,2.54%,"8,500",-
20-Aug-19,CIC,CIC Insurance Group Ltd,2,3.65,3.2,3.44,3.21,3.32,-0.11,3.31%,"50,700",-
20-Aug-19,JUB,Jubilee Holdings Ltd,225,381,370,370,370,370,-,-,-,-
20-Aug-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.8,3.09,2.86,2.81,0.05,1.78%,"14,128,000",-
20-Aug-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,9.5,9.9,9.82,9.9,-0.08,0.81%,"20,900",-
20-Aug-19,SLAM,Sanlam Kenya Plc,13,20,18.5,18.5,18.5,18.55,-0.05,0.27%,700,-
21-Aug-19,BRIT,Britam Holdings Plc,5.7,10.65,6.8,7,6.9,6.92,-0.02,0.29%,"137,300",-
21-Aug-19,CIC,CIC Insurance Group Ltd,2,3.65,3.15,3.5,3.35,3.21,0.14,4.36%,"103,100",-
21-Aug-19,JUB,Jubilee Holdings Ltd,225,380,370,370,370,370,-,-,"1,000",-
21-Aug-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.9,3.12,2.9,2.86,0.04,1.40%,"13,260,300",-
21-Aug-19,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,9.8,9.8,9.8,9.82,-0.02,0.20%,100,-
21-Aug-19,SLAM,Sanlam Kenya Plc,12.8,19.5,17.5,18,17.5,18.5,-1,5.41%,"5,500",-
22-Aug-19,BRIT,Britam Holdings Plc,5.7,10.65,6.8,7,6.94,6.9,0.04,0.58%,"19,900",-
22-Aug-19,CIC,CIC Insurance Group Ltd,2,3.65,3.1,3.35,3.18,3.35,-0.17,5.07%,"57,500",-
22-Aug-19,JUB,Jubilee Holdings Ltd,225,381,370,370,370,370,-,-,-,-
22-Aug-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3,3.1,3.07,2.9,0.17,5.86%,"35,700",-
22-Aug-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,9.6,9.8,9.8,9.8,-,-,"35,100",-
22-Aug-19,SLAM,Sanlam Kenya Plc,13,20,17.5,19,18.35,17.5,0.85,4.86%,"36,600",-
23-Aug-19,BRIT,Britam Holdings Plc,5.7,10.65,6.9,7,6.98,6.94,0.04,0.58%,"600,000",-
23-Aug-19,CIC,CIC Insurance Group Ltd,2,3.65,3.35,3.42,3.39,3.18,0.21,6.60%,"40,600",-
23-Aug-19,JUB,Jubilee Holdings Ltd,225,380.5,370,370,370,370,-,-,-,-
23-Aug-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.9,3.1,2.91,3.07,-0.16,5.21%,"4,925,500",-
23-Aug-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,9.8,10,9.8,9.8,-,-,"2,000",-
23-Aug-19,SLAM,Sanlam Kenya Plc,12.8,20,18,19,18,18.35,-0.35,1.91%,"16,700",-
26-Aug-19,BRIT,Britam Holdings Plc,5.7,10.65,6.9,7,6.98,6.98,-,-,"138,600",-
26-Aug-19,CIC,CIC Insurance Group Ltd,2,3.65,3.1,3.41,3.25,3.39,-0.14,4.13%,"158,900",-
26-Aug-19,JUB,Jubilee Holdings Ltd,225,380,370,370,370,370,-,-,300,-
26-Aug-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.9,3.05,2.98,2.91,0.07,2.41%,"91,200",-
26-Aug-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,9.6,10.25,10.15,9.8,0.35,3.57%,800,-
26-Aug-19,SLAM,Sanlam Kenya Plc,12.8,20,17.7,18,17.75,18,-0.25,1.39%,"26,500",-
27-Aug-19,BRIT,Britam Holdings Plc,5.7,10.65,6.98,7.66,7,6.98,0.02,0.29%,"15,100",-
27-Aug-19,CIC,CIC Insurance Group Ltd,2,3.65,3.05,3.3,3.19,3.25,-0.06,1.85%,"31,100",-
27-Aug-19,JUB,Jubilee Holdings Ltd,225,380,365,365,365,370,-5,1.35%,"2,000",-
27-Aug-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3,3.12,3.09,2.98,0.11,3.69%,"69,000",-
27-Aug-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,9.36,9.36,9.36,10.15,-0.79,7.78%,200,-
27-Aug-19,SLAM,Sanlam Kenya Plc,12.8,20,18,18,18,17.75,0.25,1.41%,"2,800",-
28-Aug-19,BRIT,Britam Holdings Plc,5.7,10.65,7,7.7,7.06,7,0.06,0.86%,"312,200",-
28-Aug-19,CIC,CIC Insurance Group Ltd,2,3.65,3.15,3.39,3.19,3.19,-,-,"17,600",-
28-Aug-19,JUB,Jubilee Holdings Ltd,225,380,365,365,365,365,-,-,-,-
28-Aug-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.9,3.32,3.04,3.09,-0.05,1.62%,"176,300",-
28-Aug-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,9.5,10.25,9.6,9.36,0.24,2.56%,"2,400",-
28-Aug-19,SLAM,Sanlam Kenya Plc,12.8,20,17.7,17.75,17.7,18,-0.3,1.67%,"8,500",-
29-Aug-19,BRIT,Britam Holdings Plc,5.7,10.65,7,7.7,7.04,7.06,-0.02,0.28%,"50,100",-
29-Aug-19,CIC,CIC Insurance Group Ltd,2,3.65,3.1,3.3,3.12,3.19,-0.07,2.19%,"115,100",-
29-Aug-19,JUB,Jubilee Holdings Ltd,225,380,365,365,365,365,-,-,-,-
29-Aug-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3,3.1,3.06,3.04,0.02,0.66%,"40,200",-
29-Aug-19,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,10,10.25,10,9.6,0.4,4.17%,"2,000",-
29-Aug-19,SLAM,Sanlam Kenya Plc,12.8,19.5,17.7,18,17.95,17.7,0.25,1.41%,"243,500",-
30-Aug-19,BRIT,Britam Holdings Plc,5.7,10.65,7,7.68,7.14,7.04,0.1,1.42%,"8,000",-
30-Aug-19,CIC,CIC Insurance Group Ltd,2,3.65,3.02,3.42,3.11,3.12,-0.01,0.32%,"51,100",-
30-Aug-19,JUB,Jubilee Holdings Ltd,225,380,365,375,369.75,365,4.75,1.30%,"8,100",-
30-Aug-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.95,3.32,3.11,3.06,0.05,1.63%,"46,000",-
30-Aug-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,9.7,10.25,9.7,10,-0.3,3.00%,"7,800",-
30-Aug-19,SLAM,Sanlam Kenya Plc,12.8,20,17.95,17.95,17.95,17.95,-,-,-,-
02-Sep-19,BRIT,Britam Holdings Plc,5.7,10.65,6.9,7.6,7,7.14,-0.14,1.96%,"131,700",-
02-Sep-19,CIC,CIC Insurance Group Ltd,2,3.65,3.11,3.3,3.2,3.11,0.09,2.89%,"26,400",-
02-Sep-19,JUB,Jubilee Holdings Ltd,225,381,370,370,370,369.75,0.25,0.07%,600,-
02-Sep-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.95,3.1,2.99,3.11,-0.12,3.86%,"105,600",-
02-Sep-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,9.7,9.7,9.7,9.7,-,-,"4,600",-
02-Sep-19,SLAM,Sanlam Kenya Plc,13,20,17.7,18,17.9,17.95,-0.05,0.28%,"35,600",-
03-Sep-19,BRIT,Britam Holdings Plc,5.7,10.65,7.14,7.7,7.62,7,0.62,8.86%,"64,000",-
03-Sep-19,CIC,CIC Insurance Group Ltd,2,3.65,3.2,3.39,3.25,3.2,0.05,1.56%,"20,700",-
03-Sep-19,JUB,Jubilee Holdings Ltd,225,380,370,370,370,370,-,-,-,-
03-Sep-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.95,3.1,3,2.99,0.01,0.33%,"52,200",-
03-Sep-19,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,9.5,9.8,9.68,9.7,-0.02,0.21%,"17,900",-
03-Sep-19,SLAM,Sanlam Kenya Plc,12.8,19.5,17.9,17.9,17.9,17.9,-,-,-,-
04-Sep-19,BRIT,Britam Holdings Plc,5.7,10.65,7,7.7,7.16,7.62,-0.46,6.04%,"43,500",-
04-Sep-19,CIC,CIC Insurance Group Ltd,2,3.65,3.2,3.4,3.32,3.25,0.07,2.15%,"12,300",-
04-Sep-19,JUB,Jubilee Holdings Ltd,225,380,370,370,370,370,-,-,"1,300",-
04-Sep-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.9,3.1,2.96,3,-0.04,1.33%,"204,300",-
04-Sep-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,9.5,9.6,9.56,9.68,-0.12,1.24%,400,-
04-Sep-19,SLAM,Sanlam Kenya Plc,12.8,20,18,18,18,17.9,0.1,0.56%,"6,300",-
05-Sep-19,BRIT,Britam Holdings Plc,5.7,10.65,6.96,7.6,7.06,7.16,-0.1,1.40%,"25,400",-
05-Sep-19,CIC,CIC Insurance Group Ltd,2,3.65,3.2,3.49,3.28,3.32,-0.04,1.20%,"23,300",-
05-Sep-19,JUB,Jubilee Holdings Ltd,225,380.5,370,370,370,370,-,-,300,-
05-Sep-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.96,3.1,2.99,2.96,0.03,1.01%,"25,200",-
05-Sep-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,10.1,10.1,10.1,9.56,0.54,5.65%,400,-
05-Sep-19,SLAM,Sanlam Kenya Plc,12.8,20,18,18,18,18,-,-,"3,600",-
06-Sep-19,BRIT,Britam Holdings Plc,5.7,10.65,6.96,7.56,7.08,7.06,0.02,0.28%,"14,800",-
06-Sep-19,CIC,CIC Insurance Group Ltd,2,3.65,3,3.45,3.17,3.28,-0.11,3.35%,"140,000",-
06-Sep-19,JUB,Jubilee Holdings Ltd,225,381,370,370.25,370,370,-,-,300,-
06-Sep-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.81,3,2.91,2.99,-0.08,2.68%,"1,761,100",-
06-Sep-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,9.5,10.1,9.68,10.1,-0.42,4.16%,"4,600",-
06-Sep-19,SLAM,Sanlam Kenya Plc,13,20,18,18,18,18,-,-,"4,500",-
09-Sep-19,BRIT,Britam Holdings Plc,5.7,10.65,6.96,7.62,7.22,7.08,0.14,1.98%,"13,400",-
09-Sep-19,CIC,CIC Insurance Group Ltd,2,3.65,3,3.3,3.22,3.17,0.05,1.58%,"187,600",-
09-Sep-19,JUB,Jubilee Holdings Ltd,225,381,370,370,370,370,-,-,300,-
09-Sep-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.8,2.99,2.8,2.91,-0.11,3.78%,"1,795,400",-
09-Sep-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,9.5,9.5,9.5,9.68,-0.18,1.86%,"12,100",-
09-Sep-19,SLAM,Sanlam Kenya Plc,13,20,17.5,17.6,17.5,18,-0.5,2.78%,"14,500",-
10-Sep-19,BRIT,Britam Holdings Plc,5.7,10.65,7.22,7.7,7.6,7.22,0.38,5.26%,"4,400",-
10-Sep-19,CIC,CIC Insurance Group Ltd,2,3.65,2.98,3.3,3.22,3.22,-,-,"328,500",-
10-Sep-19,JUB,Jubilee Holdings Ltd,225,380,370,370,370,370,-,-,"1,800",-
10-Sep-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.79,2.9,2.85,2.8,0.05,1.79%,"23,900",-
10-Sep-19,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,9.5,9.5,9.5,9.5,-,-,-,-
10-Sep-19,SLAM,Sanlam Kenya Plc,12.8,19.5,17.5,17.5,17.5,17.5,-,-,100,-
11-Sep-19,BRIT,Britam Holdings Plc,5.7,10.65,7.06,7.58,7.36,7.6,-0.24,3.16%,"12,000",-
11-Sep-19,CIC,CIC Insurance Group Ltd,2,3.65,3.25,3.3,3.3,3.22,0.08,2.48%,"147,700",-
11-Sep-19,JUB,Jubilee Holdings Ltd,225,381,365,365,365,370,-5,1.35%,300,-
11-Sep-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.86,2.99,2.9,2.85,0.05,1.75%,"112,000",-
11-Sep-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,9.5,10,9.92,9.5,0.42,4.42%,600,-
11-Sep-19,SLAM,Sanlam Kenya Plc,13,20,17.5,19,17.75,17.5,0.25,1.43%,"1,300",-
12-Sep-19,BRIT,Britam Holdings Plc,5.7,10.65,7,7.56,7.06,7.36,-0.3,4.08%,"48,500",-
12-Sep-19,CIC,CIC Insurance Group Ltd,2,3.65,3.15,3.29,3.19,3.3,-0.11,3.33%,"83,200",-
12-Sep-19,JUB,Jubilee Holdings Ltd,225,380,370,370,370,365,5,1.37%,"20,300",-
12-Sep-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.9,3,2.99,2.9,0.09,3.10%,"86,100",-
12-Sep-19,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,9.8,9.8,9.8,9.92,-0.12,1.21%,700,-
12-Sep-19,SLAM,Sanlam Kenya Plc,12.8,19.5,18.95,18.95,18.95,17.75,1.2,6.76%,100,-
13-Sep-19,BRIT,Britam Holdings Plc,5.7,10.65,6.9,7.1,6.98,7.06,-0.08,1.13%,"55,600",-
13-Sep-19,CIC,CIC Insurance Group Ltd,2,3.65,3.02,3.25,3.08,3.19,-0.11,3.45%,"16,900",-
13-Sep-19,JUB,Jubilee Holdings Ltd,225,380.5,370,370,370,370,-,-,-,-
13-Sep-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.8,3,2.84,2.99,-0.15,5.02%,"177,300",-
13-Sep-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,9.8,10,9.98,9.8,0.18,1.84%,"48,600",-
13-Sep-19,SLAM,Sanlam Kenya Plc,12.8,20,18.95,18.95,18.95,18.95,-,-,-,-
16-Sep-19,BRIT,Britam Holdings Plc,5.7,10.65,7,7.56,7,6.98,0.02,0.29%,"335,800",-
16-Sep-19,CIC,CIC Insurance Group Ltd,2,3.65,3.1,3.25,3.23,3.08,0.15,4.87%,"6,400",-
16-Sep-19,JUB,Jubilee Holdings Ltd,225,380,370,370,370,370,-,-,-,-
16-Sep-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.8,3,2.87,2.84,0.03,1.06%,"135,500",-
16-Sep-19,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,9.98,9.98,9.98,9.98,-,-,-,-
16-Sep-19,SLAM,Sanlam Kenya Plc,12.8,19.5,17.5,18.95,18.25,18.95,-0.7,3.69%,"1,100",-
17-Sep-19,BRIT,Britam Holdings Plc,5.7,10.65,6.96,7.5,7.02,7,0.02,0.29%,"11,700",-
17-Sep-19,CIC,CIC Insurance Group Ltd,2,3.65,3.05,3.3,3.22,3.23,-0.01,0.31%,"247,000",-
17-Sep-19,JUB,Jubilee Holdings Ltd,225,380,370,370,370,370,-,-,-,-
17-Sep-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.86,2.99,2.91,2.87,0.04,1.39%,"25,300",-
17-Sep-19,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,9.8,10,9.98,9.98,-,-,"21,300",-
17-Sep-19,SLAM,Sanlam Kenya Plc,12.8,19.5,18.25,18.25,18.25,18.25,-,-,-,-
18-Sep-19,BRIT,Britam Holdings Plc,5.7,10.65,6.96,7.5,7.1,7.02,0.08,1.14%,"11,500",-
18-Sep-19,CIC,CIC Insurance Group Ltd,2,3.65,3.1,3.4,3.21,3.22,-0.01,0.31%,"4,500",-
18-Sep-19,JUB,Jubilee Holdings Ltd,225,381,360,360,360,370,-10,2.70%,300,-
18-Sep-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.9,2.99,2.9,2.91,-0.01,0.34%,"1,143,700",-
18-Sep-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,10,10,10,9.98,0.02,0.20%,"4,500",-
18-Sep-19,SLAM,Sanlam Kenya Plc,13,20,17.4,18,17.4,18.25,-0.85,4.66%,"2,300",-
19-Sep-19,BRIT,Britam Holdings Plc,5.7,10.65,7.02,7.5,7.04,7.1,-0.06,0.85%,"19,800",-
19-Sep-19,CIC,CIC Insurance Group Ltd,2,3.65,3.1,3.25,3.2,3.21,-0.01,0.31%,"47,900",-
19-Sep-19,JUB,Jubilee Holdings Ltd,225,381,330,330,330,360,-30,8.33%,700,-
19-Sep-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.89,2.96,2.91,2.9,0.01,0.34%,"4,646,500",-
19-Sep-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,9.98,10,10,10,-,-,"11,300",-
19-Sep-19,SLAM,Sanlam Kenya Plc,13,20,17.4,18,17.9,17.4,0.5,2.87%,"4,600",-
20-Sep-19,BRIT,Britam Holdings Plc,5.7,10.65,7,7.5,7.1,7.04,0.06,0.85%,"39,100",-
20-Sep-19,CIC,CIC Insurance Group Ltd,2,3.85,3.1,3.3,3.2,3.2,-,-,"327,200",-
20-Sep-19,JUB,Jubilee Holdings Ltd,240,400,350,351,350,330,20,6.06%,"6,000",-
20-Sep-19,KNRE,Kenya Re-Insurance Corporation Ltd,2.1,4.36,2.85,2.96,2.88,2.91,-0.03,1.03%,"2,254,100",-
20-Sep-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,9,10.5,9.14,10,-0.86,8.60%,"15,200",-
20-Sep-19,SLAM,Sanlam Kenya Plc,13.5,20.5,17.9,17.9,17.9,17.9,-,-,-,-
23-Sep-19,BRIT,Britam Holdings Plc,5.7,10.65,7,7.5,7.1,7.1,-,-,"21,900",-
23-Sep-19,CIC,CIC Insurance Group Ltd,2,3.65,3.15,3.3,3.21,3.2,0.01,0.31%,"37,100",-
23-Sep-19,JUB,Jubilee Holdings Ltd,225,381,340,340,340,350,-10,2.86%,100,-
23-Sep-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.9,2.94,2.92,2.88,0.04,1.39%,"63,500",-
23-Sep-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,9.14,9.14,9.14,9.14,-,-,-,-
23-Sep-19,SLAM,Sanlam Kenya Plc,13,20,17.9,17.9,17.9,17.9,-,-,-,-
24-Sep-19,BRIT,Britam Holdings Plc,5.7,10.65,7.1,7.5,7.22,7.1,0.12,1.69%,"24,400",-
24-Sep-19,CIC,CIC Insurance Group Ltd,2,3.65,3.15,3.25,3.17,3.21,-0.04,1.25%,"96,400",-
24-Sep-19,JUB,Jubilee Holdings Ltd,225,381,340,341,340,340,-,-,"1,600",-
24-Sep-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.9,2.94,2.93,2.92,0.01,0.34%,"100,700",-
24-Sep-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,10,10,10,9.14,0.86,9.41%,"2,700",-
24-Sep-19,SLAM,Sanlam Kenya Plc,13,20,18.75,18.75,18.75,17.9,0.85,4.75%,"1,000",-
25-Sep-19,BRIT,Britam Holdings Plc,5.7,10.65,7,7.5,7.12,7.22,-0.1,1.39%,"31,200",-
25-Sep-19,CIC,CIC Insurance Group Ltd,2,3.65,3.15,3.25,3.17,3.17,-,-,"39,800",-
25-Sep-19,JUB,Jubilee Holdings Ltd,225,380.5,340,340,340,340,-,-,-,-
25-Sep-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.86,2.99,2.9,2.93,-0.03,1.02%,"1,243,800",-
25-Sep-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,9.2,9.6,9.52,10,-0.48,4.80%,"2,000",-
25-Sep-19,SLAM,Sanlam Kenya Plc,12.8,20,18.75,18.75,18.75,18.75,-,-,"4,000",-
26-Sep-19,BRIT,Britam Holdings Plc,5.7,10.65,7.02,7.4,7.08,7.12,-0.04,0.56%,"49,000",-
26-Sep-19,CIC,CIC Insurance Group Ltd,2,3.65,3.15,3.25,3.19,3.17,0.02,0.63%,"79,000",-
26-Sep-19,JUB,Jubilee Holdings Ltd,225,381,350,350,350,340,10,2.94%,"6,400",-
26-Sep-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.87,2.94,2.91,2.9,0.01,0.34%,"102,400",-
